data,size,algo,buildtime,querytime,params,recall
pca32v2,10M,Learned-index,5327.463142871857,584.5355241298676,learned-index-pca32v2-10M-ep=40-lr=0.05-cat=90-model=MLP-3-buck=2-852718.elixir-pbs.elixir-czech.cz,0.78222
pca32v2,10M,Learned-index,28394.956241369247,239.03752303123474,learned-index-pca32v2-10M-ep=200-lr=0.05-cat=95-model=MLP-buck=1-859111.elixir-pbs.elixir-czech.cz,0.61442
pca32v2,10M,Learned-index,13091.155115365982,454.0635521411896,learned-index-pca32v2-10M-ep=100-lr=0.01-cat=100-model=MLP-7-buck=2-852073.elixir-pbs.elixir-czech.cz,0.78662
pca32v2,10M,Learned-index,6539.94735956192,540.9881129264832,learned-index-pca32v2-10M-ep=50-lr=0.05-cat=80-model=MLP-8-buck=2-852222.elixir-pbs.elixir-czech.cz,0.79501
pca32v2,10M,Learned-index,5096.394997119904,1149.1125452518463,learned-index-pca32v2-10M-ep=40-lr=0.1-cat=120-model=MLP-3-buck=6-855332.elixir-pbs.elixir-czech.cz,0.90234
pca32v2,10M,Learned-index,12219.995307445526,1316.621918439865,learned-index-pca32v2-10M-ep=100-lr=0.1-cat=30-model=MLP-3-buck=2-849847.elixir-pbs.elixir-czech.cz,0.85387
pca32v2,10M,Learned-index,12839.872911214828,652.0559511184692,learned-index-pca32v2-10M-ep=100-lr=0.1-cat=200-model=MLP-8-buck=3-851263.elixir-pbs.elixir-czech.cz,0.77115
pca32v2,10M,Learned-index,18283.66359424591,1995.3318438529968,learned-index-pca32v2-10M-ep=100-lr=0.1-cat=30-model=MLP-8-buck=3-851080.elixir-pbs.elixir-czech.cz,0.90894
pca32v2,10M,Learned-index,26775.247992038727,860.1977667808533,learned-index-pca32v2-10M-ep=190-lr=0.1-cat=130-model=MLP-6-buck=6-858920.elixir-pbs.elixir-czech.cz,0.8993
pca32v2,10M,Learned-index,26534.37892150879,374.82689595222473,learned-index-pca32v2-10M-ep=190-lr=0.05-cat=95-model=MLP-8-buck=2-859127.elixir-pbs.elixir-czech.cz,0.77503
pca32v2,10M,Learned-index,5271.3767647743225,531.8189854621887,learned-index-pca32v2-10M-ep=40-lr=0.05-cat=110-model=MLP-8-buck=2-852670.elixir-pbs.elixir-czech.cz,0.76644
pca32v2,10M,Learned-index,1330.0735869407654,1976.088052034378,learned-index-pca32v2-10M-ep=10-lr=0.1-cat=30-model=MLP-3-buck=3-850013.elixir-pbs.elixir-czech.cz,0.91416
pca32v2,10M,Learned-index,15362.179683446884,791.9586989879608,learned-index-pca32v2-10M-ep=120-lr=0.005-cat=80-model=MLP-4-buck=3-852121.elixir-pbs.elixir-czech.cz,0.87364
pca32v2,10M,Learned-index,35047.84181308746,658.4140219688416,learned-index-pca32v2-10M-ep=200-lr=0.05-cat=95-model=MLP-buck=3-859171.elixir-pbs.elixir-czech.cz,0.84967
pca32v2,10M,Learned-index,8229.280439853668,1128.7554957866669,learned-index-pca32v2-10M-ep=60-lr=0.005-cat=80-model=MLP-7-buck=4-852602.elixir-pbs.elixir-czech.cz,0.90631
pca32v2,10M,Learned-index,4118.3088722229,642.7225279808044,learned-index-pca32v2-10M-ep=30-lr=0.05-cat=110-model=MLP-6-buck=3-852640.elixir-pbs.elixir-czech.cz,0.84194
pca32v2,10M,Learned-index,14222.556559324265,442.44343757629395,learned-index-pca32v2-10M-ep=100-lr=0.1-cat=200-model=MLP-buck=3-850051.elixir-pbs.elixir-czech.cz,0.77115
pca32v2,10M,Learned-index,12791.904896736145,791.9062421321869,learned-index-pca32v2-10M-ep=100-lr=0.01-cat=80-model=MLP-4-buck=3-852041.elixir-pbs.elixir-czech.cz,0.86893
pca32v2,10M,Learned-index,13962.247148036957,1124.1671390533447,learned-index-pca32v2-10M-ep=100-lr=0.05-cat=80-model=MLP-4-buck=4-851966.elixir-pbs.elixir-czech.cz,0.89751
pca32v2,10M,Learned-index,11391.80157995224,735.2119002342224,learned-index-pca32v2-10M-ep=80-lr=0.05-cat=100-model=MLP-6-buck=3-851933.elixir-pbs.elixir-czech.cz,0.85303
pca32v2,10M,Learned-index,5271.3767647743225,1023.905562877655,learned-index-pca32v2-10M-ep=40-lr=0.05-cat=110-model=MLP-8-buck=4-852670.elixir-pbs.elixir-czech.cz,0.88185
pca32v2,10M,Learned-index,5082.724699497223,790.756361246109,learned-index-pca32v2-10M-ep=40-lr=0.05-cat=80-model=MLP-7-buck=3-852292.elixir-pbs.elixir-czech.cz,0.86232
pca32v2,10M,Learned-index,6023.122577428818,1410.147259235382,learned-index-pca32v2-10M-ep=50-lr=0.1-cat=50-model=MLP-6-buck=4-851236.elixir-pbs.elixir-czech.cz,0.91554
pca32v2,10M,Learned-index,5183.614393234253,747.3514978885651,learned-index-pca32v2-10M-ep=40-lr=0.05-cat=90-model=MLP-7-buck=3-852293.elixir-pbs.elixir-czech.cz,0.85333
pca32v2,10M,Learned-index,10186.892331838608,849.7515251636505,learned-index-pca32v2-10M-ep=80-lr=0.01-cat=90-model=MLP-3-buck=3-851827.elixir-pbs.elixir-czech.cz,0.85648
pca32v2,10M,Learned-index,28394.956241369247,707.9191234111786,learned-index-pca32v2-10M-ep=200-lr=0.05-cat=95-model=MLP-buck=4-859111.elixir-pbs.elixir-czech.cz,0.88671
pca32v2,10M,Learned-index,27318.45055794716,1059.2200710773468,learned-index-pca32v2-10M-ep=210-lr=0.001-cat=100-model=MLP-6-buck=5-858837.elixir-pbs.elixir-czech.cz,0.91507
pca32v2,10M,Learned-index,25529.75282549858,1098.2854797840118,learned-index-pca32v2-10M-ep=200-lr=0.01-cat=120-model=MLP-buck=6-855192.elixir-pbs.elixir-czech.cz,0.92057
pca32v2,10M,Learned-index,5465.837327003479,3388.1792759895325,learned-index-pca32v2-10M-ep=40-lr=0.01-cat=200-model=MLP-3-buck=20-856801.elixir-pbs.elixir-czech.cz,0.9516
pca32v2,10M,Learned-index,10099.894848585129,505.4339871406555,learned-index-pca32v2-10M-ep=80-lr=0.005-cat=90-model=MLP-6-buck=2-852082.elixir-pbs.elixir-czech.cz,0.79081
pca32v2,10M,Learned-index,2535.8287875652313,1116.2030909061432,learned-index-pca32v2-10M-ep=20-lr=0.05-cat=80-model=MLP-buck=4-852157.elixir-pbs.elixir-czech.cz,0.9011
pca32v2,10M,Learned-index,16062.153054714203,468.3118619918823,learned-index-pca32v2-10M-ep=120-lr=0.005-cat=100-model=MLP-4-buck=2-852124.elixir-pbs.elixir-czech.cz,0.78809
pca32v2,10M,Learned-index,4916.104809045792,771.3549609184265,learned-index-pca32v2-10M-ep=40-lr=0.1-cat=120-model=MLP-8-buck=3-855362.elixir-pbs.elixir-czech.cz,0.81178
pca32v2,10M,Learned-index,17337.09961414337,922.2142331600189,learned-index-pca32v2-10M-ep=120-lr=0.05-cat=110-model=MLP-3-buck=4-851989.elixir-pbs.elixir-czech.cz,0.87836
pca32v2,10M,Learned-index,14194.13616490364,575.1596102714539,learned-index-pca32v2-10M-ep=100-lr=0.1-cat=200-model=MLP-8-buck=4-851083.elixir-pbs.elixir-czech.cz,0.81734
pca32v2,10M,Learned-index,13224.368315696716,611.255818605423,learned-index-pca32v2-10M-ep=100-lr=0.01-cat=120-model=MLP-6-buck=3-852015.elixir-pbs.elixir-czech.cz,0.83893
pca32v2,10M,Learned-index,23275.69548010826,855.0717279911041,learned-index-pca32v2-10M-ep=190-lr=0.05-cat=95-model=MLP-2-buck=4-859175.elixir-pbs.elixir-czech.cz,0.88527
pca32v2,10M,Learned-index,13864.027737379074,1145.592365026474,learned-index-pca32v2-10M-ep=100-lr=0.05-cat=80-model=MLP-8-buck=4-851951.elixir-pbs.elixir-czech.cz,0.89751
pca32v2,10M,Learned-index,7856.048497915268,550.3424468040466,learned-index-pca32v2-10M-ep=60-lr=0.05-cat=80-model=MLP-buck=2-852177.elixir-pbs.elixir-czech.cz,0.79056
pca32v2,10M,Learned-index,2925.1258947849274,752.6923177242279,learned-index-pca32v2-10M-ep=20-lr=0.05-cat=110-model=MLP-buck=3-852610.elixir-pbs.elixir-czech.cz,0.84467
pca32v2,10M,Learned-index,13564.555636167526,2802.541207551956,learned-index-pca32v2-10M-ep=100-lr=0.1-cat=200-model=MLP-2-buck=20-856273.elixir-pbs.elixir-czech.cz,0.95754
pca32v2,10M,Learned-index,26921.179090738297,1421.5466210842133,learned-index-pca32v2-10M-ep=210-lr=0.1-cat=125-model=MLP-3-buck=7-858895.elixir-pbs.elixir-czech.cz,0.90977
pca32v2,10M,Learned-index,4010.924127101898,652.2119755744934,learned-index-pca32v2-10M-ep=30-lr=0.05-cat=110-model=MLP-4-buck=3-852240.elixir-pbs.elixir-czech.cz,0.84194
pca32v2,10M,Learned-index,12196.35372209549,241.85782670974731,learned-index-pca32v2-10M-ep=100-lr=0.01-cat=120-model=MLP-2-buck=1-856790.elixir-pbs.elixir-czech.cz,0.59783
pca32v2,10M,Learned-index,8155.313289642334,1018.6256303787231,learned-index-pca32v2-10M-ep=60-lr=0.01-cat=80-model=MLP-buck=4-852777.elixir-pbs.elixir-czech.cz,0.90669
pca32v2,10M,Learned-index,10097.786842823029,528.3685157299042,learned-index-pca32v2-10M-ep=80-lr=0.01-cat=80-model=MLP-3-buck=2-852051.elixir-pbs.elixir-czech.cz,0.80077
pca32v2,10M,Learned-index,14520.741571187973,6279.921249389648,learned-index-pca32v2-10M-ep=100-lr=0.1-cat=10-model=MLP-8-buck=3-851259.elixir-pbs.elixir-czech.cz,0.95607
pca32v2,10M,Learned-index,28820.19774866104,528.9948670864105,learned-index-pca32v2-10M-ep=210-lr=0.005-cat=95-model=MLP-6-buck=3-859167.elixir-pbs.elixir-czech.cz,0.8556
pca32v2,10M,Learned-index,13145.49566078186,965.1466860771179,learned-index-pca32v2-10M-ep=100-lr=0.01-cat=120-model=MLP-8-buck=4-851805.elixir-pbs.elixir-czech.cz,0.88007
pca32v2,10M,Learned-index,2674.439734697342,462.8846185207367,learned-index-pca32v2-10M-ep=20-lr=0.05-cat=110-model=MLP-7-buck=2-852735.elixir-pbs.elixir-czech.cz,0.76927
pca32v2,10M,Learned-index,25861.01444363594,1084.988894701004,learned-index-pca32v2-10M-ep=200-lr=0.1-cat=100-model=MLP-buck=5-858849.elixir-pbs.elixir-czech.cz,0.89821
pca32v2,10M,Learned-index,2684.9187548160553,921.5014193058014,learned-index-pca32v2-10M-ep=20-lr=0.05-cat=120-model=MLP-4-buck=4-852236.elixir-pbs.elixir-czech.cz,0.87801
pca32v2,10M,Learned-index,17200.950731039047,489.2944965362549,learned-index-pca32v2-10M-ep=120-lr=0.05-cat=100-model=MLP-8-buck=2-851958.elixir-pbs.elixir-czech.cz,0.78154
pca32v2,10M,Learned-index,30573.545546531677,924.4579939842224,learned-index-pca32v2-10M-ep=210-lr=0.1-cat=125-model=MLP-6-buck=7-858931.elixir-pbs.elixir-czech.cz,0.90995
pca32v2,10M,Learned-index,28512.174392938614,635.5272986888885,learned-index-pca32v2-10M-ep=200-lr=0.005-cat=105-model=MLP-2-buck=4-859148.elixir-pbs.elixir-czech.cz,0.88662
pca32v2,10M,Learned-index,5108.420341491699,1148.0481703281403,learned-index-pca32v2-10M-ep=40-lr=0.1-cat=120-model=MLP-6-buck=6-856875.elixir-pbs.elixir-czech.cz,0.90234
pca32v2,10M,Learned-index,14803.687171459198,1101.549456357956,learned-index-pca32v2-10M-ep=120-lr=0.005-cat=100-model=MLP-4-buck=4-851898.elixir-pbs.elixir-czech.cz,0.89662
pca32v2,10M,Learned-index,8152.863381624222,845.8573172092438,learned-index-pca32v2-10M-ep=60-lr=0.05-cat=110-model=MLP-4-buck=4-852255.elixir-pbs.elixir-czech.cz,0.87521
pca32v2,10M,Learned-index,10430.30591750145,680.7985384464264,learned-index-pca32v2-10M-ep=80-lr=0.01-cat=100-model=MLP-8-buck=3-852023.elixir-pbs.elixir-czech.cz,0.85843
pca32v2,10M,Learned-index,6059.198102712631,4734.231322288513,learned-index-pca32v2-10M-ep=50-lr=0.01-cat=10-model=MLP-6-buck=3-851114.elixir-pbs.elixir-czech.cz,0.96038
pca32v2,10M,Learned-index,6370.779803752899,591.0101828575134,learned-index-pca32v2-10M-ep=50-lr=0.01-cat=90-model=MLP-3-buck=2-852873.elixir-pbs.elixir-czech.cz,0.78979
pca32v2,10M,Learned-index,10277.140469789505,731.3223559856415,learned-index-pca32v2-10M-ep=80-lr=0.01-cat=90-model=MLP-4-buck=3-852037.elixir-pbs.elixir-czech.cz,0.8565
pca32v2,10M,Learned-index,6875.054401874542,650.3907282352448,learned-index-pca32v2-10M-ep=50-lr=0.05-cat=110-model=MLP-buck=3-852175.elixir-pbs.elixir-czech.cz,0.83671
pca32v2,10M,Learned-index,8381.706333875656,802.9368336200714,learned-index-pca32v2-10M-ep=60-lr=0.01-cat=120-model=MLP-buck=4-852781.elixir-pbs.elixir-czech.cz,0.88192
pca32v2,10M,Learned-index,17949.156804084778,785.8389358520508,learned-index-pca32v2-10M-ep=100-lr=0.01-cat=110-model=MLP-6-buck=3-851789.elixir-pbs.elixir-czech.cz,0.84556
pca32v2,10M,Learned-index,13056.167469024658,2530.226336479187,learned-index-pca32v2-10M-ep=100-lr=0.1-cat=120-model=MLP-buck=12-856835.elixir-pbs.elixir-czech.cz,0.95383
pca32v2,10M,Learned-index,26739.840626955032,2375.402153968811,learned-index-pca32v2-10M-ep=200-lr=0.001-cat=100-model=MLP-2-buck=5-858777.elixir-pbs.elixir-czech.cz,0.91538
pca32v2,10M,Learned-index,31781.74010848999,572.2490344047546,learned-index-pca32v2-10M-ep=200-lr=0.05-cat=95-model=MLP-8-buck=2-859189.elixir-pbs.elixir-czech.cz,0.78063
pca32v2,10M,Learned-index,2661.9317162036896,905.324384689331,learned-index-pca32v2-10M-ep=20-lr=0.05-cat=120-model=MLP-6-buck=4-852186.elixir-pbs.elixir-czech.cz,0.87801
pca32v2,10M,Learned-index,26468.08906364441,296.10175132751465,learned-index-pca32v2-10M-ep=190-lr=0.005-cat=105-model=MLP-buck=1-859140.elixir-pbs.elixir-czech.cz,0.61468
pca32v2,10M,Learned-index,24835.75604057312,721.0391674041748,learned-index-pca32v2-10M-ep=190-lr=0.05-cat=95-model=MLP-buck=3-859169.elixir-pbs.elixir-czech.cz,0.84844
pca32v2,10M,Learned-index,10095.914602518082,523.6716368198395,learned-index-pca32v2-10M-ep=80-lr=0.01-cat=80-model=MLP-7-buck=2-852066.elixir-pbs.elixir-czech.cz,0.80077
pca32v2,10M,Learned-index,6303.708068370819,801.3596847057343,learned-index-pca32v2-10M-ep=50-lr=0.01-cat=100-model=MLP-4-buck=3-852849.elixir-pbs.elixir-czech.cz,0.86055
pca32v2,10M,Learned-index,26770.171654462814,193.08229684829712,learned-index-pca32v2-10M-ep=200-lr=0.1-cat=120-model=MLP-8-buck=1-855372.elixir-pbs.elixir-czech.cz,0.57697
pca32v2,10M,Learned-index,24851.67935180664,1507.7768313884735,learned-index-pca32v2-10M-ep=200-lr=0.001-cat=120-model=MLP-6-buck=7-858834.elixir-pbs.elixir-czech.cz,0.93084
pca32v2,10M,Learned-index,12946.096178293228,570.5267844200134,learned-index-pca32v2-10M-ep=100-lr=0.01-cat=100-model=MLP-7-buck=2-849889.elixir-pbs.elixir-czech.cz,0.78606
pca32v2,10M,Learned-index,12340.539684772491,423.8527455329895,learned-index-pca32v2-10M-ep=100-lr=0.01-cat=100-model=MLP-6-buck=2-851122.elixir-pbs.elixir-czech.cz,0.78662
pca32v2,10M,Learned-index,5203.482214450836,752.7506549358368,learned-index-pca32v2-10M-ep=40-lr=0.05-cat=90-model=MLP-6-buck=3-852193.elixir-pbs.elixir-czech.cz,0.85333
pca32v2,10M,Learned-index,10295.775562524796,641.9628970623016,learned-index-pca32v2-10M-ep=80-lr=0.005-cat=90-model=MLP-6-buck=2-851857.elixir-pbs.elixir-czech.cz,0.79082
pca32v2,10M,Learned-index,6653.359686136246,1210.6059720516205,learned-index-pca32v2-10M-ep=50-lr=0.1-cat=100-model=MLP-buck=4-849864.elixir-pbs.elixir-czech.cz,0.88273
pca32v2,10M,Learned-index,24798.79608988762,1252.2416021823883,learned-index-pca32v2-10M-ep=200-lr=0.1-cat=110-model=MLP-8-buck=6-858904.elixir-pbs.elixir-czech.cz,0.9061
pca32v2,10M,Learned-index,10531.0408244133,656.7505624294281,learned-index-pca32v2-10M-ep=80-lr=0.01-cat=110-model=MLP-7-buck=3-852069.elixir-pbs.elixir-czech.cz,0.84934
pca32v2,10M,Learned-index,20085.957570552826,861.5511839389801,learned-index-pca32v2-10M-ep=200-lr=0.05-cat=105-model=MLP-buck=5-859112.elixir-pbs.elixir-czech.cz,0.90311
pca32v2,10M,Learned-index,31865.42451095581,1018.3134903907776,learned-index-pca32v2-10M-ep=210-lr=0.001-cat=125-model=MLP-2-buck=6-858787.elixir-pbs.elixir-czech.cz,0.92264
pca32v2,10M,Learned-index,210.1822121143341,2545.207138299942,learned-index-pca32v2-10M-ep=1-lr=0.01-cat=500-model=MLP-buck=100-857429.elixir-pbs.elixir-czech.cz,0.00145
pca32v2,10M,Learned-index,5940.65801358223,2147.8697967529297,learned-index-pca32v2-10M-ep=50-lr=0.01-cat=30-model=MLP-6-buck=4-851295.elixir-pbs.elixir-czech.cz,0.94785
pca32v2,10M,Learned-index,8923.195177316666,1247.0879263877869,learned-index-pca32v2-10M-ep=50-lr=0.01-cat=50-model=MLP-3-buck=3-849903.elixir-pbs.elixir-czech.cz,0.89261
pca32v2,10M,Learned-index,4018.960505247116,1160.0202510356903,learned-index-pca32v2-10M-ep=30-lr=0.05-cat=90-model=MLP-3-buck=4-852713.elixir-pbs.elixir-czech.cz,0.88825
pca32v2,10M,Learned-index,972.7586648464203,5525.025154829025,learned-index-pca32v2-10M-ep=10-lr=0.1-cat=10-model=MLP-4-buck=4-851084.elixir-pbs.elixir-czech.cz,0.97346
pca32v2,10M,Learned-index,13903.77917098999,2016.4278111457825,learned-index-pca32v2-10M-ep=100-lr=0.01-cat=50-model=MLP-4-buck=3-851161.elixir-pbs.elixir-czech.cz,0.89056
pca32v2,10M,Learned-index,26789.422666311264,517.0900771617889,learned-index-pca32v2-10M-ep=210-lr=0.05-cat=95-model=MLP-6-buck=2-859197.elixir-pbs.elixir-czech.cz,0.78012
pca32v2,10M,Learned-index,26404.147691965103,4528.611216306686,learned-index-pca32v2-10M-ep=200-lr=0.1-cat=120-model=MLP-2-buck=24-856277.elixir-pbs.elixir-czech.cz,0.97521
pca32v2,10M,Learned-index,25162.469534873962,191.65050172805786,learned-index-pca32v2-10M-ep=200-lr=0.01-cat=120-model=MLP-8-buck=1-855252.elixir-pbs.elixir-czech.cz,0.6056
pca32v2,10M,Learned-index,2658.9309055805206,682.1493957042694,learned-index-pca32v2-10M-ep=20-lr=0.05-cat=120-model=MLP-buck=3-852161.elixir-pbs.elixir-czech.cz,0.83925
pca32v2,10M,Learned-index,20653.191508293152,656.9637410640717,learned-index-pca32v2-10M-ep=200-lr=0.1-cat=120-model=MLP-buck=3-855312.elixir-pbs.elixir-czech.cz,0.8161
pca32v2,10M,Learned-index,5096.394997119904,4408.2207062244415,learned-index-pca32v2-10M-ep=40-lr=0.1-cat=120-model=MLP-3-buck=24-855332.elixir-pbs.elixir-czech.cz,0.97643
pca32v2,10M,Learned-index,15866.440913677216,949.7701330184937,learned-index-pca32v2-10M-ep=120-lr=0.05-cat=90-model=MLP-7-buck=4-852002.elixir-pbs.elixir-czech.cz,0.8873
pca32v2,10M,Learned-index,13600.816382408142,800.6301107406616,learned-index-pca32v2-10M-ep=100-lr=0.005-cat=120-model=MLP-4-buck=4-852120.elixir-pbs.elixir-czech.cz,0.8834
pca32v2,10M,Learned-index,4787.345850229263,1576.2200436592102,learned-index-pca32v2-10M-ep=50-lr=0.1-cat=30-model=MLP-6-buck=3-851055.elixir-pbs.elixir-czech.cz,0.91268
pca32v2,10M,Learned-index,13224.368315696716,399.4969570636749,learned-index-pca32v2-10M-ep=100-lr=0.01-cat=120-model=MLP-6-buck=2-852015.elixir-pbs.elixir-czech.cz,0.7669
pca32v2,10M,Learned-index,15362.179683446884,1054.0538227558136,learned-index-pca32v2-10M-ep=120-lr=0.005-cat=80-model=MLP-4-buck=4-852121.elixir-pbs.elixir-czech.cz,0.90828
pca32v2,10M,Learned-index,2902.0446648597717,782.636771440506,learned-index-pca32v2-10M-ep=20-lr=0.05-cat=100-model=MLP-buck=3-852609.elixir-pbs.elixir-czech.cz,0.84944
pca32v2,10M,Learned-index,14840.552344799042,941.6865932941437,learned-index-pca32v2-10M-ep=80-lr=0.01-cat=90-model=MLP-4-buck=3-851812.elixir-pbs.elixir-czech.cz,0.85648
pca32v2,10M,Learned-index,10576.477895498276,868.075492143631,learned-index-pca32v2-10M-ep=80-lr=0.01-cat=110-model=MLP-6-buck=4-852009.elixir-pbs.elixir-czech.cz,0.88693
pca32v2,10M,Learned-index,13837.220876216888,1022.9843437671661,learned-index-pca32v2-10M-ep=100-lr=0.05-cat=80-model=MLP-8-buck=3-851726.elixir-pbs.elixir-czech.cz,0.86083
pca32v2,10M,Learned-index,13117.147186756134,432.17135071754456,learned-index-pca32v2-10M-ep=100-lr=0.01-cat=100-model=MLP-7-buck=2-850070.elixir-pbs.elixir-czech.cz,0.78662
pca32v2,10M,Learned-index,972.7586648464203,4181.132719278336,learned-index-pca32v2-10M-ep=10-lr=0.1-cat=10-model=MLP-4-buck=3-851084.elixir-pbs.elixir-czech.cz,0.95575
pca32v2,10M,Learned-index,36168.064930438995,260.0255949497223,learned-index-pca32v2-10M-ep=200-lr=0.01-cat=120-model=MLP-5-buck=1-855282.elixir-pbs.elixir-czech.cz,0.6056
pca32v2,10M,Learned-index,2397.9020602703094,3670.4626247882843,learned-index-pca32v2-10M-ep=20-lr=0.01-cat=10-model=MLP-8-buck=2-851309.elixir-pbs.elixir-czech.cz,0.93303
pca32v2,10M,Learned-index,15375.62351846695,544.4621105194092,learned-index-pca32v2-10M-ep=120-lr=0.005-cat=110-model=MLP-4-buck=2-851899.elixir-pbs.elixir-czech.cz,0.78033
pca32v2,10M,Learned-index,11391.80157995224,495.9642572402954,learned-index-pca32v2-10M-ep=80-lr=0.05-cat=100-model=MLP-6-buck=2-851933.elixir-pbs.elixir-czech.cz,0.78149
pca32v2,10M,Learned-index,12745.04632472992,729.6719815731049,learned-index-pca32v2-10M-ep=100-lr=0.01-cat=90-model=MLP-3-buck=3-852057.elixir-pbs.elixir-czech.cz,0.8564
pca32v2,10M,Learned-index,5187.80782532692,469.75053787231445,learned-index-pca32v2-10M-ep=50-lr=0.01-cat=110-model=MLP-4-buck=2-852400.elixir-pbs.elixir-czech.cz,0.77377
pca32v2,10M,Learned-index,6327.426353931427,776.7940738201141,learned-index-pca32v2-10M-ep=50-lr=0.01-cat=50-model=MLP-3-buck=2-850084.elixir-pbs.elixir-czech.cz,0.83275
pca32v2,10M,Learned-index,5419.909005403519,4409.7563560009,learned-index-pca32v2-10M-ep=40-lr=0.1-cat=120-model=MLP-buck=24-855302.elixir-pbs.elixir-czech.cz,0.97643
pca32v2,10M,Learned-index,12481.322511672974,561.6449565887451,learned-index-pca32v2-10M-ep=100-lr=0.01-cat=90-model=MLP-7-buck=2-851847.elixir-pbs.elixir-czech.cz,0.78492
pca32v2,10M,Learned-index,2655.4757339954376,870.7122204303741,learned-index-pca32v2-10M-ep=20-lr=0.05-cat=120-model=MLP-4-buck=4-852686.elixir-pbs.elixir-czech.cz,0.87801
pca32v2,10M,Learned-index,24214.44394659996,286.02084469795227,learned-index-pca32v2-10M-ep=200-lr=0.05-cat=95-model=MLP-2-buck=1-859177.elixir-pbs.elixir-czech.cz,0.61442
pca32v2,10M,Learned-index,7406.683422327042,628.0346944332123,learned-index-pca32v2-10M-ep=60-lr=0.005-cat=100-model=MLP-buck=2-852479.elixir-pbs.elixir-czech.cz,0.79087
pca32v2,10M,Learned-index,5304.311213493347,514.2570998668671,learned-index-pca32v2-10M-ep=40-lr=0.05-cat=90-model=MLP-3-buck=2-852268.elixir-pbs.elixir-czech.cz,0.78222
pca32v2,10M,Learned-index,23903.352432966232,496.37864422798157,learned-index-pca32v2-10M-ep=190-lr=0.005-cat=95-model=MLP-3-buck=2-859091.elixir-pbs.elixir-czech.cz,0.78716
pca32v2,10M,Learned-index,18845.691859960556,843.6422159671783,learned-index-pca32v2-10M-ep=190-lr=0.05-cat=105-model=MLP-6-buck=5-859194.elixir-pbs.elixir-czech.cz,0.90193
pca32v2,10M,Learned-index,9992.792459964752,800.9507503509521,learned-index-pca32v2-10M-ep=80-lr=0.05-cat=110-model=MLP-3-buck=3-851754.elixir-pbs.elixir-czech.cz,0.83975
pca32v2,10M,Learned-index,15724.361823558807,460.4016478061676,learned-index-pca32v2-10M-ep=120-lr=0.01-cat=100-model=MLP-8-buck=2-852033.elixir-pbs.elixir-czech.cz,0.78448
pca32v2,10M,Learned-index,5294.197259187698,998.7167434692383,learned-index-pca32v2-10M-ep=40-lr=0.01-cat=90-model=MLP-4-buck=4-852393.elixir-pbs.elixir-czech.cz,0.8955
pca32v2,10M,Learned-index,12885.051427841187,1735.4605224132538,learned-index-pca32v2-10M-ep=100-lr=0.1-cat=30-model=MLP-buck=3-850048.elixir-pbs.elixir-czech.cz,0.90903
pca32v2,10M,Learned-index,5014.3673005104065,593.8147685527802,learned-index-pca32v2-10M-ep=40-lr=0.1-cat=120-model=MLP-2-buck=3-855317.elixir-pbs.elixir-czech.cz,0.8118
pca32v2,10M,Learned-index,24053.79533791542,1035.3636021614075,learned-index-pca32v2-10M-ep=190-lr=0.1-cat=125-model=MLP-3-buck=6-858883.elixir-pbs.elixir-czech.cz,0.89446
pca32v2,10M,Learned-index,13893.560724258423,6213.184928417206,learned-index-pca32v2-10M-ep=100-lr=0.1-cat=200-model=MLP-3-buck=40-856866.elixir-pbs.elixir-czech.cz,0.97763
pca32v2,10M,Learned-index,6634.654349327087,434.2446024417877,learned-index-pca32v2-10M-ep=50-lr=0.05-cat=110-model=MLP-7-buck=2-852300.elixir-pbs.elixir-czech.cz,0.76387
pca32v2,10M,Learned-index,10440.268956661224,564.3264322280884,learned-index-pca32v2-10M-ep=80-lr=0.005-cat=120-model=MLP-6-buck=2-851860.elixir-pbs.elixir-czech.cz,0.77328
pca32v2,10M,Learned-index,10820.682012796402,860.8927512168884,learned-index-pca32v2-10M-ep=80-lr=0.01-cat=110-model=MLP-4-buck=4-852039.elixir-pbs.elixir-czech.cz,0.88693
pca32v2,10M,Learned-index,26386.89919900894,1445.6917407512665,learned-index-pca32v2-10M-ep=210-lr=0.001-cat=125-model=MLP-buck=7-858769.elixir-pbs.elixir-czech.cz,0.92994
pca32v2,10M,Learned-index,28222.108664035797,893.3651309013367,learned-index-pca32v2-10M-ep=200-lr=0.05-cat=105-model=MLP-3-buck=5-859184.elixir-pbs.elixir-czech.cz,0.90308
pca32v2,10M,Learned-index,8086.733681201935,811.982063293457,learned-index-pca32v2-10M-ep=60-lr=0.05-cat=120-model=MLP-6-buck=4-852206.elixir-pbs.elixir-czech.cz,0.87335
pca32v2,10M,Learned-index,2748.4252014160156,941.3474450111389,learned-index-pca32v2-10M-ep=20-lr=0.05-cat=100-model=MLP-4-buck=4-852684.elixir-pbs.elixir-czech.cz,0.89058
pca32v2,10M,Learned-index,6717.8225429058075,652.2106003761292,learned-index-pca32v2-10M-ep=50-lr=0.05-cat=110-model=MLP-4-buck=3-852250.elixir-pbs.elixir-czech.cz,0.83671
pca32v2,10M,Learned-index,28035.06508588791,657.3994302749634,learned-index-pca32v2-10M-ep=200-lr=0.05-cat=95-model=MLP-8-buck=4-859129.elixir-pbs.elixir-czech.cz,0.88794
